Transaction_ID,Client_ID,Amount,Timestamp,Location,Is_Fraud_Manual,Is_Failed,Is_Suspicious,Susp_Geo,Susp_FailCount,Susp_Amount,Failed_Count_Past,Active_Rules
7219,C045,1034.36,2025-10-14 18:00:29,"New York, US",0,0,1,1,0,0,0.0,GEO
8973,C045,3129.23,2025-10-14 18:17:58,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5225,C045,3417.53,2025-10-17 17:00:35,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9178,C045,3304.01,2025-10-22 19:17:45,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1381,C045,2879.76,2025-10-24 17:38:52,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1065,C045,3020.64,2025-10-25 14:35:29,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6354,C045,1709.6,2025-10-27 22:11:41,"New York, US",0,0,1,1,0,0,0.0,GEO
4259,C045,6204.9,2025-10-30 22:57:30,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2244,C046,4575.71,2025-10-04 03:45:05,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6794,C046,5362.54,2025-10-05 14:24:05,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6947,C046,4097.66,2025-10-06 22:44:04,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4888,C046,1843.73,2025-10-15 04:58:26,"New York, US",0,1,1,1,0,0,0.0,GEO
4361,C046,6073.64,2025-10-15 18:21:01,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6930,C046,4842.51,2025-10-19 21:05:10,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8109,C046,11473.44,2025-10-20 19:29:27,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2545,C046,4102.45,2025-10-26 23:05:16,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2191,C046,3370.84,2025-10-28 23:33:32,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9126,C046,5260.93,2025-10-30 10:03:56,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8912,C047,1188.39,2025-10-01 14:04:39,"New York, US",0,1,1,1,0,0,0.0,GEO
413,C047,4086.08,2025-10-04 02:21:01,"London, UK",0,1,1,0,0,1,0.0,HIGH_AMOUNT
8577,C047,9577.5,2025-10-04 14:55:44,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5148,C047,6131.1,2025-10-05 07:57:03,"London, UK",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5732,C047,4959.34,2025-10-07 03:44:29,"London, UK",0,0,1,0,0,1,1.0,HIGH_AMOUNT
7214,C047,14171.57,2025-10-14 09:36:52,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5822,C047,1637.06,2025-10-16 12:03:00,"New York, US",0,0,1,1,0,0,0.0,GEO
7943,C047,4918.62,2025-10-21 18:21:21,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6976,C047,1072.51,2025-10-22 07:41:00,"London, UK",0,1,1,1,0,0,0.0,GEO
4545,C047,1951.14,2025-10-22 09:51:13,"New York, US",0,0,1,1,0,0,0.0,GEO
8556,C047,4822.77,2025-10-23 12:46:20,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9626,C047,2235.1,2025-10-23 15:02:14,"London, UK",0,0,1,1,0,0,0.0,GEO
3759,C047,5633.11,2025-10-23 16:54:40,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7057,C047,4231.52,2025-10-28 05:21:38,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3667,C048,1252.91,2025-10-01 13:01:54,"London, UK",0,0,1,1,0,0,0.0,GEO
1308,C048,1031.62,2025-10-05 00:03:40,"London, UK",0,0,1,1,0,0,0.0,GEO
1100,C048,4817.79,2025-10-05 10:56:10,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3877,C048,4305.48,2025-10-06 04:55:24,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
2042,C048,1825.06,2025-10-07 22:20:20,"New York, US",0,0,1,1,0,0,0.0,GEO
8143,C048,4909.08,2025-10-09 03:14:34,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4555,C048,8992.89,2025-10-12 05:32:31,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8473,C048,1636.75,2025-10-22 14:13:08,"London, UK",0,0,1,1,0,0,0.0,GEO
6554,C048,9562.34,2025-10-24 02:56:38,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2444,C048,5236.43,2025-10-25 00:22:03,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
3083,C048,29431.04,2025-10-25 23:38:44,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3489,C048,5199.15,2025-10-26 22:17:56,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9449,C049,2178.48,2025-10-06 11:34:52,"New York, US",0,0,1,1,0,0,0.0,GEO
2596,C049,1309.04,2025-10-06 11:47:58,"London, UK",0,1,1,1,0,0,0.0,GEO
6492,C049,4102.97,2025-10-07 10:22:42,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8937,C049,6917.28,2025-10-13 11:12:01,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3694,C049,4145.7,2025-10-16 02:18:05,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7992,C049,4020.04,2025-10-17 06:46:17,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1354,C049,2321.76,2025-10-17 08:21:35,"London, UK",0,0,1,1,0,0,0.0,GEO
3899,C049,15247.25,2025-10-19 09:23:44,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7693,C049,4049.03,2025-10-25 12:47:28,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8004,C049,1036.04,2025-10-25 14:40:09,"New York, US",0,0,1,1,0,0,0.0,GEO
1593,C050,84264.03,2025-10-04 12:51:00,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9739,C050,3932.2,2025-10-07 02:19:21,"London, UK",0,0,1,1,0,0,0.0,GEO
2224,C050,2187.32,2025-10-10 05:43:17,"London, UK",0,1,1,1,0,0,0.0,GEO
3166,C050,5468.94,2025-10-16 13:03:26,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5723,C050,1110.83,2025-10-26 22:55:48,"London, UK",0,0,1,1,0,0,0.0,GEO
1608,C050,1605.06,2025-10-26 23:51:08,"New York, US",0,0,1,1,0,0,0.0,GEO
8452,C050,1601.11,2025-10-30 09:44:33,"London, UK",0,0,1,1,0,0,0.0,GEO
539,C051,23586.98,2025-10-03 20:46:32,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2990,C051,17293.66,2025-10-04 10:26:47,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2503,C051,10608.38,2025-10-06 22:51:51,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7114,C051,6105.96,2025-10-07 04:46:37,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7994,C051,9797.66,2025-10-11 04:27:34,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2601,C051,1345.59,2025-10-19 14:02:10,"London, UK",0,0,1,1,0,0,0.0,GEO
6184,C051,6201.06,2025-10-24 07:50:26,"Kraków, PL",0,0,1,0,0,1,1.0,HIGH_AMOUNT
2890,C051,1033.87,2025-10-26 16:44:35,"London, UK",0,0,1,1,0,0,0.0,GEO
9222,C051,7019.54,2025-10-27 07:55:11,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5244,C051,5118.28,2025-10-27 17:08:02,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
8939,C051,3481.1,2025-10-30 11:24:45,"New York, US",0,0,1,1,0,0,0.0,GEO
4581,C052,3118.83,2025-10-05 18:08:40,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8754,C052,10263.92,2025-10-09 19:17:24,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9625,C052,2112.04,2025-10-12 19:38:16,"New York, US",0,0,1,1,0,0,0.0,GEO
1938,C052,5980.3,2025-10-13 06:39:17,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8005,C052,3036.43,2025-10-14 11:22:16,"Warszawa, PL",0,0,1,0,0,1,1.0,HIGH_AMOUNT
4305,C052,7378.26,2025-10-22 01:11:25,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6157,C052,7706.41,2025-10-23 14:29:31,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
7488,C053,15268.12,2025-10-01 23:01:21,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
135,C053,2203.15,2025-10-04 06:41:46,"London, UK",0,0,1,1,0,0,0.0,GEO
4668,C053,4745.23,2025-10-11 07:33:39,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2129,C053,3257.2,2025-10-11 09:11:47,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
263,C053,4157.64,2025-10-11 23:16:02,"Kraków, PL",1,0,1,0,0,1,0.0,HIGH_AMOUNT
4335,C053,5591.9,2025-10-12 11:36:42,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5521,C053,6043.22,2025-10-12 19:30:17,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3104,C053,1022.22,2025-10-15 07:09:03,"London, UK",0,0,1,1,0,0,0.0,GEO
1838,C053,7256.75,2025-10-21 10:34:51,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
6653,C053,4402.29,2025-10-23 10:03:55,"London, UK",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6151,C053,4080.75,2025-10-25 21:47:03,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7847,C054,4446.78,2025-10-05 05:55:35,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7024,C054,5261.38,2025-10-12 09:41:10,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6562,C054,4339.58,2025-10-14 15:48:44,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3699,C054,1647.01,2025-10-16 22:01:30,"London, UK",0,0,1,1,0,0,0.0,GEO
8164,C054,4500.34,2025-10-18 00:13:50,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
656,C054,5610.04,2025-10-28 01:23:26,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7966,C054,3815.34,2025-10-28 07:28:52,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5356,C054,3225.67,2025-10-28 13:23:29,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
366,C055,4368.19,2025-10-01 04:51:31,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6327,C055,4273.28,2025-10-01 18:37:00,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2253,C055,4898.75,2025-10-03 20:20:09,"London, UK",0,0,1,1,0,1,1.0,"GEO, , HIGH_AMOUNT"
5009,C055,8365.18,2025-10-06 18:49:36,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5638,C055,8937.28,2025-10-09 17:08:06,"Kraków, PL",1,0,1,0,0,1,0.0,HIGH_AMOUNT
2359,C055,1290.53,2025-10-12 18:55:09,"London, UK",0,0,1,1,0,0,0.0,GEO
6580,C055,2420.51,2025-10-13 17:36:04,"London, UK",0,0,1,1,0,0,0.0,GEO
4242,C055,3288.43,2025-10-16 19:05:11,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5044,C055,4291.36,2025-10-18 20:47:49,"New York, US",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
9856,C055,1797.01,2025-10-26 23:56:59,"New York, US",0,0,1,1,0,0,0.0,GEO
7588,C055,2187.64,2025-10-28 12:42:52,"London, UK",0,0,1,1,0,0,0.0,GEO
234,C055,14616.58,2025-10-29 05:06:25,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6597,C056,4036.16,2025-10-01 07:08:28,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3156,C056,5981.02,2025-10-02 01:40:16,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8009,C056,5350.26,2025-10-02 13:05:21,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5909,C056,9146.93,2025-10-09 09:36:22,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
2179,C056,3896.43,2025-10-12 04:08:09,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
194,C056,5249.64,2025-10-13 20:41:13,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4096,C056,1932.38,2025-10-14 11:22:54,"New York, US",0,0,1,1,0,0,0.0,GEO
1106,C056,1067.78,2025-10-15 10:20:27,"New York, US",0,0,1,1,0,0,0.0,GEO
5186,C056,3668.75,2025-10-16 14:56:27,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
9138,C056,6351.66,2025-10-21 05:28:29,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5976,C056,9561.94,2025-10-22 16:58:28,"New York, US",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
2912,C056,3721.52,2025-10-24 08:10:32,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6995,C056,4204.96,2025-10-28 04:58:19,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9098,C056,11990.29,2025-10-30 00:02:30,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
761,C056,3966.94,2025-10-30 09:18:28,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2267,C057,1620.25,2025-10-05 11:54:35,"New York, US",0,0,1,1,0,0,0.0,GEO
831,C057,1569.19,2025-10-05 23:12:07,"New York, US",0,0,1,1,0,0,0.0,GEO
9601,C057,3637.01,2025-10-07 18:51:11,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6516,C057,1100.71,2025-10-09 06:52:41,"New York, US",0,0,1,1,0,0,0.0,GEO
7068,C057,3422.7,2025-10-09 17:21:43,"Warszawa, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
2898,C057,5654.42,2025-10-09 21:51:23,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2324,C057,16951.21,2025-10-15 17:31:59,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9851,C057,8028.92,2025-10-20 02:21:09,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8257,C057,4266.13,2025-10-27 09:29:42,"London, UK",1,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
2824,C057,4443.37,2025-10-28 17:11:42,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2015,C057,5464.44,2025-10-29 07:34:01,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8239,C057,6531.88,2025-10-30 13:01:58,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3855,C058,5562.8,2025-10-01 15:39:27,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7447,C058,2478.21,2025-10-05 08:10:17,"London, UK",0,0,1,1,0,0,0.0,GEO
2918,C058,17581.56,2025-10-05 14:45:58,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1731,C058,7978.2,2025-10-18 05:44:18,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3733,C058,2303.12,2025-10-24 12:09:15,"New York, US",0,0,1,1,0,0,0.0,GEO
2759,C058,5496.23,2025-10-30 03:48:24,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9464,C058,8274.64,2025-10-30 08:45:55,"Kraków, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
1861,C058,28215.16,2025-10-30 14:36:34,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7730,C059,17265.78,2025-10-02 19:07:16,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9388,C059,2744.48,2025-10-07 14:32:49,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5228,C059,6709.64,2025-10-12 21:04:12,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
8186,C059,3485.53,2025-10-13 14:42:48,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7185,C059,3069.36,2025-10-18 17:01:15,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
4645,C060,5601.5,2025-10-04 10:11:47,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8451,C060,8385.71,2025-10-06 04:24:02,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8395,C060,4887.15,2025-10-07 03:13:01,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
229,C060,2114.26,2025-10-09 08:45:49,"London, UK",0,0,1,1,0,0,0.0,GEO
9140,C060,4316.34,2025-10-11 23:43:43,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
123,C060,3692.88,2025-10-14 13:58:03,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5396,C060,7933.05,2025-10-15 15:26:45,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3799,C060,3360.22,2025-10-16 00:30:42,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1658,C060,1784.31,2025-10-23 00:58:22,"London, UK",0,0,1,1,0,0,0.0,GEO
8992,C060,5059.94,2025-10-26 19:09:40,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8485,C060,5216.12,2025-10-28 03:22:00,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4370,C061,3420.83,2025-10-10 04:40:14,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7143,C061,2569.88,2025-10-10 06:51:00,"New York, US",0,0,1,1,0,0,0.0,GEO
1130,C061,5304.36,2025-10-11 08:41:47,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
59,C061,1195.18,2025-10-14 09:27:13,"New York, US",0,0,1,1,0,0,0.0,GEO
1587,C061,9666.46,2025-10-19 04:40:03,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9624,C061,18842.86,2025-10-20 02:08:12,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9614,C061,10110.62,2025-10-23 01:55:07,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7165,C061,4096.07,2025-10-23 23:16:30,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1231,C061,3847.9,2025-10-27 08:15:46,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
8434,C061,6146.69,2025-10-29 15:25:56,"London, UK",0,1,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
8733,C062,1243.59,2025-10-02 17:26:47,"New York, US",0,0,1,1,0,0,0.0,GEO
2727,C062,5458.46,2025-10-15 07:18:55,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3446,C062,1348.5,2025-10-15 20:41:55,"New York, US",0,0,1,1,0,0,0.0,GEO
5825,C062,3141.28,2025-10-17 03:20:33,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9660,C062,2783.84,2025-10-17 14:55:32,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2472,C062,1903.37,2025-10-21 11:47:15,"London, UK",0,0,1,1,0,0,0.0,GEO
5283,C062,3931.16,2025-10-21 16:47:08,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6025,C062,1100.87,2025-10-22 13:49:41,"London, UK",0,0,1,1,0,0,0.0,GEO
1881,C062,7216.36,2025-10-22 15:18:35,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
65,C062,1717.58,2025-10-23 04:38:40,"New York, US",0,0,1,1,0,0,0.0,GEO
57,C062,3363.14,2025-10-27 19:02:00,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
1626,C062,4429.21,2025-10-28 16:55:50,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2954,C062,4158.52,2025-10-28 19:56:58,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7294,C063,4239.47,2025-10-03 03:57:19,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
5439,C063,4702.12,2025-10-11 07:48:41,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8891,C063,32313.0,2025-10-14 06:46:25,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7281,C063,20418.42,2025-10-19 00:18:00,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
915,C063,8563.72,2025-10-19 18:01:00,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2780,C063,2518.79,2025-10-29 19:39:06,"New York, US",0,0,1,1,0,0,0.0,GEO
805,C063,1386.41,2025-10-30 17:34:14,"London, UK",0,0,1,1,0,0,0.0,GEO
3647,C064,4962.24,2025-10-02 01:19:00,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2877,C064,13572.16,2025-10-10 03:55:23,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8063,C064,42497.88,2025-10-10 04:06:50,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
2147,C064,6495.11,2025-10-11 02:40:32,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6146,C064,1595.34,2025-10-13 09:11:51,"London, UK",0,0,1,1,0,0,1.0,GEO
7680,C064,1035.38,2025-10-13 18:02:14,"New York, US",0,1,1,1,0,0,0.0,GEO
7371,C065,14652.88,2025-10-01 16:14:39,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5459,C065,12205.22,2025-10-03 15:30:34,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8126,C065,2152.33,2025-10-03 23:22:00,"New York, US",0,0,1,1,0,0,0.0,GEO
3944,C065,8065.1,2025-10-05 11:01:34,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4505,C065,11722.57,2025-10-08 21:25:40,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4247,C065,8460.18,2025-10-18 06:03:52,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6557,C065,4674.14,2025-10-21 02:13:39,"Kraków, PL",0,1,1,0,0,1,0.0,HIGH_AMOUNT
8419,C065,7130.23,2025-10-24 19:45:58,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7155,C065,1528.49,2025-10-26 17:13:29,"London, UK",0,0,1,1,0,0,0.0,GEO
9457,C065,3640.66,2025-10-29 03:39:08,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
941,C066,4377.09,2025-10-02 05:00:00,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9595,C066,7127.7,2025-10-08 21:00:01,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7956,C066,6529.33,2025-10-18 06:22:36,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3133,C066,102699.11,2025-10-19 12:31:19,"New York, US",0,1,1,0,0,1,0.0,HIGH_AMOUNT
4497,C066,4543.92,2025-10-23 00:14:33,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9023,C066,11953.01,2025-10-25 21:25:45,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
1610,C066,3465.81,2025-10-25 22:16:28,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5611,C067,12347.98,2025-10-04 18:15:22,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
7060,C067,1500.5,2025-10-06 00:19:50,"London, UK",0,0,1,1,0,0,0.0,GEO
1583,C067,3991.97,2025-10-08 12:52:08,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
6711,C067,7569.12,2025-10-08 15:24:35,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9358,C067,6739.14,2025-10-13 12:59:55,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4558,C067,7286.95,2025-10-15 07:16:53,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
8182,C067,11451.27,2025-10-19 12:28:05,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6487,C067,6207.41,2025-10-26 16:08:12,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6430,C068,4608.83,2025-10-01 13:15:04,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
6691,C068,3641.85,2025-10-03 15:44:28,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
4215,C068,1283.85,2025-10-07 17:53:50,"New York, US",0,0,1,1,0,0,0.0,GEO
7301,C068,2676.54,2025-10-08 10:58:28,"London, UK",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
1069,C068,3606.59,2025-10-11 23:11:34,"Kraków, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
2553,C068,3627.43,2025-10-13 07:58:11,"London, UK",0,1,1,0,0,1,0.0,HIGH_AMOUNT
5515,C068,1443.6,2025-10-13 19:19:47,"New York, US",0,0,1,1,0,0,0.0,GEO
6871,C068,4384.32,2025-10-14 17:06:53,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7049,C068,2708.3,2025-10-18 13:47:57,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
3971,C068,2838.27,2025-10-18 17:31:08,"New York, US",0,0,1,0,0,1,0.0,HIGH_AMOUNT
7304,C068,5579.92,2025-10-19 01:08:31,"London, UK",0,0,1,0,0,1,0.0,HIGH_AMOUNT
5820,C068,2125.57,2025-10-23 01:33:44,"New York, US",0,0,1,1,0,0,0.0,GEO
901,C068,4242.15,2025-10-25 01:53:48,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
1454,C068,1199.61,2025-10-26 23:26:11,"London, UK",0,0,1,1,0,0,0.0,GEO
5011,C068,2728.49,2025-10-30 14:10:35,"New York, US",0,0,1,1,0,1,0.0,"GEO, , HIGH_AMOUNT"
2556,C069,21849.13,2025-10-08 15:20:34,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
9280,C069,4974.22,2025-10-10 11:03:08,"Warszawa, PL",0,0,1,0,0,1,0.0,HIGH_AMOUNT
